task1	task2	thisN	thisTrialN	thisRepN	T0	T2	T1	lagT0	lagT1	lagT2	responseT1	responseT2	related	dist	key_resp_T1.keys	key_resp_T1.corr	key_resp_T2.keys	key_resp_T2.corr	key_resp_T2.rt	key_resp_T2.duration	press_to_continue.keys	press_to_continue.rt	press_to_continue.duration	key_resp_T1.rt	key_resp_T1.duration	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	trial.thisRepN	trial.thisTrialN	trial.thisN	trial.thisIndex	trials_T0_context.thisRepN	trials_T0_context.thisTrialN	trials_T0_context.thisN	trials_T0_context.thisIndex	trials_T1.thisRepN	trials_T1.thisTrialN	trials_T1.thisN	trials_T1.thisIndex	trials_T2.thisRepN	trials_T2.thisTrialN	trials_T2.thisN	trials_T2.thisIndex	thisRow.t	notes	instructions.started	text_instructions.started	key_resp.started	instructions.stopped	key_resp.keys	key_resp.rt	key_resp.duration	settings.started	settings.stopped	T0_context.started	context_word.started	blankContext.started	context_word.stopped	blankContext.stopped	T0_context.stopped	distractors_T0_T2.started	distractors_T0_T2.stopped	text_distractors_2.started	T1_number.started	text_T1.started	T1_number.stopped	distractors_T1.started	distractors_T1.stopped	T2_probe.started	text_T2.started	T2_probe.stopped	Ask_T1.started	Ask_T1.stopped	trial.key_resp_T1.keys	trial.key_resp_T1.corr	Ask_T2.started	blankT2_1.started	blankT2_1.stopped	text_T2ask.started	key_resp_T2.started	Ask_T2.stopped	trial.key_resp_T2.keys	trial.key_resp_T2.corr	trial.key_resp_T2.rt	trial.key_resp_T2.duration	text_distractors.started	text_distractors_2.stopped	text_T2.stopped	rest.started	text.started	press_to_continue.started	text.stopped	rest.stopped	block.press_to_continue.keys	block.press_to_continue.rt	block.press_to_continue.duration	text_T1.stopped	text_distractors.stopped	blankT1_1.started	text_T1ask.started	key_resp_T1.started	blankT1_1.stopped	trial.key_resp_T1.rt	trial.key_resp_T1.duration	participant	order [1: single-dual or 2: dual-single]	date	expName	psychopyVersion	frameRate	expStart	Column1
single	dual	1	1	0	NOVELA	XLIBROX	7777777	10	7	3	p	i	1	VYKXSPC												0	2	2	2	0	24	24	24									0	1	1	2	8,12279E+15																	8,12264E+15	8,12347E+15	8,12279E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	NOVELA	XLIBROX	7777777	10	7	3	p	i	1	YGLMSFQ												0	2	2	2	0	24	24	24									0	2	2	1	8,12362E+13																	8,12349E+15	8,12429E+15	8,12362E+13																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	24	24	0	NOVELA	XLIBROX	7777777	10	7	3	p	i	1		None	0	f	0	3,04979E+16	None						0	2	2	2	0	24	24	24																																									8,12436E+15	8,12436E+15	None	0	8,12436E+14	8,12446E+15	8,13447E+15	8,13447E+15	8,13447E+15	8,13764E+14	f	0	3,04979E+16	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	VYKXSPC												0	2	2	2	0	25	25	25	0	5	5	5	0	0	0	2					8,16416E+14											8,13766E+15	8,1378E+15	8,14763E+15	8,14781E+13	8,15817E+15	8,15749E+15	8,16183E+15	8,16264E+15	8,16197E+15	8,16272E+15	8,16281E+15	8,16349E+14	8,16414E+14	8,16431E+15																		8,16416E+14																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	ZTFYDXH												0	2	2	2	0	25	25	25					0	1	1	0					8,16448E+15																							8,16433E+15	8,16515E+15																		8,16448E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	HLFPYXK												0	2	2	2	0	25	25	25					0	2	2	4					8,16531E+15																							8,16517E+15	8,16598E+15																		8,16531E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	YGLMSFQ												0	2	2	2	0	25	25	25					0	3	3	1					8,16615E+15																							8,166E+15	8,16681E+14																		8,16615E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	GQKRPDL												0	2	2	2	0	25	25	25					0	4	4	5					8,16698E+15																							8,16683E+15	8,16765E+15																		8,16698E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	ZJTSHFP												0	2	2	2	0	25	25	25					0	5	5	3					8,16782E+15																							8,16767E+15	8,16848E+15																		8,16782E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	VYKXSPC												0	2	2	2	0	25	25	25									0	0	0	2	8,16998E+15																	8,16996E+13	8,17015E+15	8,16998E+15						8,16858E+15	8,16866E+15	8,16931E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	ZTFYDXH												0	2	2	2	0	25	25	25									0	1	1	0	8,17031E+15																	8,17017E+15	8,17099E+15	8,17031E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	ZJTSHFP												0	2	2	2	0	25	25	25									0	2	2	3	8,17115E+15																	8,17101E+14	8,17182E+15	8,17115E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	GQKRPDL												0	2	2	2	0	25	25	25									0	3	3	5	8,17198E+15																	8,17184E+15	8,17264E+15	8,17198E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	YGLMSFQ												0	2	2	2	0	25	25	25									0	4	4	1	8,17282E+15																	8,17267E+15	8,17348E+15	8,17282E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1	HLFPYXK												0	2	2	2	0	25	25	25									0	5	5	4	8,17365E+15																	8,1735E+15	8,17433E+15	8,17365E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	25	25	0	BUFANDA	CUELLOX	7777777	7	7	6	p	i	1		None	0	f	0	5,58263E+15	None						0	2	2	2	0	25	25	25																																									8,1744E+15	8,1744E+15	None	0	8,1744E+15	8,17449E+15	8,18448E+15	8,18448E+15	8,18448E+15	8,19017E+15	f	0	5,58263E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	YGLMSFQ												0	2	2	2	0	26	26	26	0	5	5	5	0	0	0	1					8,21669E+15											8,19019E+15	8,19033E+14	8,20033E+15	8,20033E+15	8,21084E+13	8,21017E+15	8,21435E+15	8,21518E+15	8,2145E+15	8,21527E+15	8,21534E+15	8,21601E+15	8,21666E+15	8,21684E+15																		8,21669E+15	8,21284E+15																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	ZTFYDXH												0	2	2	2	0	26	26	26					0	1	1	0					8,217E+14																							8,21686E+15	8,21767E+15																		8,217E+14																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	YGLMSFQ												0	2	2	2	0	26	26	26									0	0	0	1	8,21919E+15																	8,21916E+15	8,21934E+15	8,21919E+15						8,21776E+15	8,21784E+15	8,21851E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	GQKRPDL												0	2	2	2	0	26	26	26									0	1	1	5	8,21951E+15																	8,21936E+15	8,22018E+15	8,21951E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	WMYFTGJ												0	2	2	2	0	26	26	26									0	2	2	6	8,22034E+15																	8,2202E+15	8,22101E+15	8,22034E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	ZTFYDXH												0	2	2	2	0	26	26	26									0	3	3	0	8,22119E+14																	8,22103E+14	8,22184E+15	8,22119E+14																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	HQTYPJM												0	2	2	2	0	26	26	26									0	4	4	9	8,22201E+15																	8,22187E+15	8,22267E+14	8,22201E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	VYKXSPC												0	2	2	2	0	26	26	26									0	5	5	2	8,22284E+15																	8,22269E+15	8,22351E+15	8,22284E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	YNPLRQW												0	2	2	2	0	26	26	26									0	6	6	7	8,22368E+15																	8,22353E+15	8,22434E+15	8,22368E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	ZJTSHFP												0	2	2	2	0	26	26	26									0	7	7	3	8,22451E+13																	8,22436E+15	8,22518E+15	8,22451E+13																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	VFDMHQS												0	2	2	2	0	26	26	26									0	8	8	8	8,22534E+15																	8,2252E+15	8,22601E+15	8,22534E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	9	9	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0	HLFPYXK												0	2	2	2	0	26	26	26									0	9	9	4	8,22619E+15																	8,22603E+15	8,22685E+15	8,22619E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	26	26	0	LIMA	XBAJOXX	4444444	7	3	10	i	p	0		None	0	j	0	4,18498E+16	None						0	2	2	2	0	26	26	26																																									8,22692E+15	8,22692E+14	None	0	8,22692E+15	8,22701E+15	8,23701E+15	8,23701E+15	8,23701E+15	8,24135E+15	j	0	4,18498E+16	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	ZJTSHFP												0	2	2	2	0	27	27	27	0	8	8	4	0	0	0	3					8,27036E+15											8,24137E+15	8,24152E+15	8,25135E+15	8,25153E+15	8,26189E+15	8,2612E+15	8,26805E+15	8,26886E+15	8,26819E+15	8,26896E+15	8,26903E+15	8,26969E+15	8,27033E+15	8,27054E+15																		8,27036E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	GQKRPDL												0	2	2	2	0	27	27	27					0	1	1	5					8,27069E+14																							8,27056E+15	8,27137E+15																		8,27069E+14																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	YGLMSFQ												0	2	2	2	0	27	27	27					0	2	2	1					8,27154E+15																							8,27139E+15	8,2722E+14																		8,27154E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	HLFPYXK												0	2	2	2	0	27	27	27					0	3	3	4					8,27236E+15																							8,27222E+15	8,27303E+15																		8,27236E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	ZTFYDXH												0	2	2	2	0	27	27	27					0	4	4	0					8,27319E+15																							8,27305E+14	8,27386E+15																		8,27319E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	VYKXSPC												0	2	2	2	0	27	27	27					0	5	5	2					8,27403E+15																							8,27389E+15	8,27469E+15																		8,27403E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	VYKXSPC												0	2	2	2	0	27	27	27									0	0	0	2	8,27623E+15																	8,2762E+15	8,27636E+15	8,27623E+15						8,27479E+15	8,27487E+15	8,27554E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	YGLMSFQ												0	2	2	2	0	27	27	27									0	1	1	1	8,27653E+15																	8,27638E+15	8,2772E+15	8,27653E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1	ZTFYDXH												0	2	2	2	0	27	27	27									0	2	2	0	8,27736E+15																	8,27722E+15	8,27803E+15	8,27736E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	27	27	0	LARGO	XCORTOX	2222222	10	7	3	i	i	1		None	0	j	0	3,30303E+16	None						0	2	2	2	0	27	27	27																																									8,27811E+15	8,27811E+15	None	0	8,27811E+15	8,2782E+15	8,28821E+15	8,28821E+15	8,28821E+15	8,29155E+15	j	0	3,30303E+16	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	YGLMSFQ												0	2	2	2	0	28	28	28	0	8	8	1	0	0	0	0					8,32066E+15											8,29158E+15	8,29171E+15	8,30171E+15	8,30171E+15		8,31156E+15	8,31824E+15	8,31905E+14	8,31838E+14	8,31914E+15	8,31922E+15	8,31989E+15	8,32055E+15	8,32055E+15																																					Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	VFDMHQS												0	2	2	2	0	28	28	28									0	0	0	8	8,32205E+15																	8,32203E+15	8,32223E+15	8,32205E+15						8,32063E+15	8,32066E+15	8,32139E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	YNPLRQW												0	2	2	2	0	28	28	28									0	1	1	7	8,32238E+15																	8,32225E+15	8,32305E+15	8,32238E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	GQKRPDL												0	2	2	2	0	28	28	28									0	2	2	5	8,32322E+14																	8,32308E+15	8,32389E+15	8,32322E+14																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	VYKXSPC												0	2	2	2	0	28	28	28									0	3	3	2	8,32405E+15																	8,32391E+14	8,32472E+15	8,32405E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	YGLMSFQ												0	2	2	2	0	28	28	28									0	4	4	1	8,32489E+15																	8,32474E+15	8,32556E+15	8,32489E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	HLFPYXK												0	2	2	2	0	28	28	28									0	5	5	4	8,32572E+15																	8,32558E+15	8,32638E+15	8,32572E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	ZTFYDXH												0	2	2	2	0	28	28	28									0	6	6	0	8,32655E+15																	8,3264E+15	8,32723E+15	8,32655E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	WMYFTGJ												0	2	2	2	0	28	28	28									0	7	7	6	8,32738E+15																	8,32725E+15	8,32805E+14	8,32738E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1	ZJTSHFP												0	2	2	2	0	28	28	28									0	8	8	3	8,32823E+15																	8,32808E+15	8,32889E+15	8,32823E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	28	28	0	ENCHUFE	XCABLEX	3333333	10	1	9	p	i	1		None	0	f	0	4,31819E+15	None						0	2	2	2	0	28	28	28																																									8,32896E+15	8,32896E+15	None	0	8,32896E+15	8,32905E+15	8,33906E+15	8,33906E+15	8,33906E+15	8,34341E+15	f	0	4,31819E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	ZTFYDXH												0	2	2	2	0	29	29	29	0	5	5	4	0	0	0	0					8,36992E+15											8,34343E+15	8,34356E+15	8,35339E+15	8,35358E+15	8,36394E+15	8,36325E+15	8,36759E+15	8,3684E+15	8,36774E+15	8,36849E+15	8,36858E+15	8,36924E+15	8,36989E+15	8,37007E+15																		8,36992E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	YGLMSFQ												0	2	2	2	0	29	29	29					0	1	1	1					8,37024E+15																							8,37009E+14	8,37091E+15																		8,37024E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	ZTFYDXH												0	2	2	2	0	29	29	29									0	0	0	0	8,37242E+15																	8,37239E+15	8,37258E+15	8,37242E+15						8,371E+14	8,37108E+15	8,37174E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	HQTYPJM												0	2	2	2	0	29	29	29									0	1	1	9	8,37274E+15																	8,3726E+15	8,37341E+15	8,37274E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	VFDMHQS												0	2	2	2	0	29	29	29									0	2	2	8	8,37358E+15																	8,37343E+15	8,37425E+15	8,37358E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	YGLMSFQ												0	2	2	2	0	29	29	29									0	3	3	1	8,37441E+14																	8,37427E+15	8,37507E+15	8,37441E+14																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	HLFPYXK												0	2	2	2	0	29	29	29									0	4	4	4	8,37524E+15																	8,3751E+15	8,37591E+14	8,37524E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	WMYFTGJ												0	2	2	2	0	29	29	29									0	5	5	6	8,37607E+15																	8,37593E+15	8,37674E+15	8,37607E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	GQKRPDL												0	2	2	2	0	29	29	29									0	6	6	5	8,37691E+15																	8,37676E+13	8,37759E+15	8,37691E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	YNPLRQW												0	2	2	2	0	29	29	29									0	7	7	7	8,37774E+15																	8,37761E+15	8,37841E+15	8,37774E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	ZJTSHFP												0	2	2	2	0	29	29	29									0	8	8	3	8,37858E+15																	8,37843E+15	8,37925E+15	8,37858E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	9	9	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1	VYKXSPC												0	2	2	2	0	29	29	29									0	9	9	2	8,3794E+15																	8,37927E+15	8,38008E+15	8,3794E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	29	29	0	ERGUIDO	SENTADO	8888888	7	3	10	i	i	1		None	0	f	0	2,9453E+16	None						0	2	2	2	0	29	29	29																																									8,38015E+15	8,38015E+15	None	0	8,38015E+15	8,38024E+15	8,39025E+14	8,39025E+14	8,39025E+14	8,39327E+14	f	0	2,9453E+16	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	SIROPE	TORTITA	6666666	10	1	9	i	i	1	VFDMHQS												0	2	2	2	0	30	30	30	0	8	8	8	0	0	0	0					8,42237E+15											8,39329E+15	8,39341E+14	8,40342E+15	8,40342E+15	8,41395E+15	8,41327E+15	8,42081E+15	8,42081E+15	8,41926E+15	8,42094E+15	8,42097E+15	8,42161E+15	8,42226E+15	8,42226E+15																																					Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	SIROPE	TORTITA	6666666	10	1	9	i	i	1	ZTFYDXH												0	2	2	2	0	30	30	30									0	0	0	0	8,42377E+15																	8,42374E+15	8,42394E+15	8,42377E+15						8,42234E+15	8,42237E+15	8,4231E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	SIROPE	TORTITA	6666666	10	1	9	i	i	1	VFDMHQS												0	2	2	2	0	30	30	30									0	1	1	8	8,4241E+15																	8,42396E+15	8,42476E+15	8,4241E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
